osmid,lighting,visibility,connectivity,enclosure,dominant_land_use_score,public_transport_proximity_m,dist_to_rail_m,dist_to_bus_m,lighting_norm,visibility_norm,connectivity_norm,enclosure_norm,dominant_land_use_score_norm,public_transport_proximity_m_norm,pedestrian_priority_score_norm,risk_class,risk_probability
4743390,0,0.1799,12,0.31992337364434903,0.2452,193.94,198.75,193.94,0.0,0.09849400901396065,1.0,0.4889072408482734,0.2448224112056028,0.7356121248909292,0.0,high,1.0
4743390,0,0.2171,9,0.32086680177571,0.3465,134.33,138.61,134.33,0.0,0.13938661097064964,0.6666666666666666,0.49034905236144327,0.3461730865432716,0.5094654577184264,0.0,high,1.0
"[1391552737, 1433177571]",0,0.4233,9,0.2759127655952968,0.393,180.33,182.15,180.33,0.0,0.3660547433219743,0.6666666666666666,0.42164721406150335,0.39269634817408705,0.6839789066353049,0.0,high,1.0
4743390,0,0.1799,12,0.31992337364434903,0.2452,193.94,198.75,193.94,0.0,0.09849400901396065,1.0,0.4889072408482734,0.2448224112056028,0.7356121248909292,0.0,high,1.0
4743390,0,0.2111,11,0.29590659735527836,0.2663,210.76,210.76,213.06,0.0,0.1327910300098934,0.8888888888888888,0.4522031577159899,0.2659329664832416,0.7994233468644486,0.0,high,1.0
352987332,0,0.2044,9,0.30503187103679547,0.399,200.44,200.44,203.15,0.0,0.12542596460371552,0.6666666666666666,0.46614902621140747,0.39869934967483744,0.7602716339770098,0.0,high,1.0
4743390,0,0.0903,10,0.33521973850004366,0.2542,190.66,190.66,193.71,0.0,0.0,0.7777777777777778,0.5122841937135357,0.2538269134567283,0.7231685572290301,0.0,high,1.0
4743390,0,0.2111,11,0.29590659735527836,0.2663,210.76,210.76,213.06,0.0,0.1327910300098934,0.8888888888888888,0.4522031577159899,0.2659329664832416,0.7994233468644486,0.0,high,1.0
4743393,0,0.1582,8,0.3221519039631886,0.3574,160.04,160.04,162.53,0.0,0.07463999120589206,0.5555555555555556,0.49231303357836287,0.3570785392696348,0.6070033005804469,0.0,high,1.0
4743390,5,0.1885,9,0.3011383583508207,0.1434,115.85,115.85,116.5,0.04201680672268908,0.10794767505771133,0.6666666666666666,0.4601986933448083,0.14297148574287144,0.4393565765013847,0.0,high,1.0
241618932,1,0.2517,7,0.24457836848231246,0.098,64.14,65.18,64.14,0.008403361344537815,0.17742112784434427,0.4444444444444444,0.3737598413894958,0.0975487743871936,0.24318069729504155,0.0,high,0.9916
12373447,0,0.4882,8,0.2581550328565085,0.3744,115.55,116.82,115.55,0.0,0.43739694404748825,0.5555555555555556,0.39450863014664356,0.37408704352176086,0.4382184453127964,0.0,high,1.0
1028683570,2,0.3142,7,0.27441127244129665,0.2461,115.59,117.63,115.59,0.01680672268907563,0.24612509618555567,0.4444444444444444,0.4193525293426364,0.24572286143071537,0.43837019613794154,0.0,high,1.0
230770489,0,0.2382,7,0.44435651332137144,0.1098,59.47,59.47,61.57,0.0,0.1625810706826426,0.4444444444444444,0.6790744909464839,0.10935467733866933,0.22546378845934978,0.0,high,1.0
1028683570,0,0.2306,8,0.3191184110325979,0.2903,41.37,43.26,41.37,0.0,0.1542266681323513,0.5555555555555556,0.4876770418297008,0.2899449724862431,0.1567965400811867,0.0,high,1.0
"[886800835, 1433177572]",0,0.318,6,0.2760254314635364,0.2211,64.49,73.9,64.49,0.0,0.2503022974607014,0.3333333333333333,0.42181939776110833,0.22071035517758877,0.24450851701506124,0.0,high,0.9865
230770489,0,0.2924,7,0.4904714181088601,0.3003,155.56,155.56,157.66,0.0,0.22216115202814116,0.4444444444444444,0.7495504481934011,0.29994997498749376,0.5900072081641945,0.0,high,1.0
